label,附加评论,positive,positive_prob,negative_prob,confidence,sentiment
2.0,以前逛淘宝，看到这款颜值很高的冲击钻后，一直对这款冲击钻惦记着，家里需要装修，想自己折腾，于是双十一下手。安了三个led吸顶灯，5㎝厚的石板需要开一个直径16㎝的洞，画圆后，用10个的钻头，打了10多个洞，一次成功。电热水器安装需要16㎜洞两个，其中一个还打到梁上了，多钻了一会儿成功搞定。机器发热也没感觉多明显，零散小活也不说了，想自己装修折腾的朋友们，推荐购买。,1,0.947376,0.0526241,0.883058,2
2.0,很好，全五星，跟带线的差不多，打项板八个的钻头，打了十六个洞，装灯刚好够用，就是有两块电池更换就好了,1,0.992652,0.00734805,0.983671,2
-2.0,高端的价格，低端的产品，做工粗糙，同心度越扁越严重，2.0的电池也很不耐用，打不到几个洞，就没电了，真的不值这个钱，后悔了,0,0.00449224,0.995508,0.990017,0
-1.0,电锤买回来充满电一直没使用，前几天网上买了个遥控车位锁，冲着包安装买的，安装师傅居然只有交流电钻，地下车位无法引线，拿出我的充电电锤装上12mm钻头两三下搞定，出乎意料的给力，真心没买错，太方便了。,1,0.885771,0.114229,0.746158,2
0.0,充电器估计坏了，插上电一直亮绿灯，你们有没有这种情况，还没用呢,0,0.084648,0.915352,0.811893,0
0.0,质量不错，用着方便,1,0.923874,0.076126,0.830831,2
1.0,挺好用的就是安装方，建议要买的，就配套，快充，电池要两个,1,0.866775,0.133225,0.703945,2
-2.0,机器加了夹头后同心度差的有点多了       另外就是接口缝隙有点大好多毛刺    才买了一个月降了80    有点亏,0,0.0622467,0.937753,0.861674,0
0.0,真的蛮好，很顺手。很爽，第一次动手做，很有成就感！,1,0.996157,0.00384251,0.991461,2
-2.0,很生气，但是退货又麻烦，不想就这样扯了，希望各位网友看到的评论的下单请慎重,0,0.0091323,0.990868,0.979706,0
2.0,博世和威克士摆在一起，感觉威克士颜值高很多,1,0.823045,0.176955,0.606766,2
0.0,小盒子和手钻都是送的,1,0.619796,0.380204,0.155102,2
0.0,服务很一般吧，和他说话都是过了一个小时或者两个小时才回的,0,0.0445302,0.95547,0.901044,0
0.0,不错，非常不错的电动工具，值得分享！,1,0.998857,0.00114281,0.99746,2
1.0,下午收货，已做评价。 晚上在家，钻瓷砖、钻红砖、钻铁板，哈哈哈，很轻松，效果相当满意。性能居家强悍。,1,0.992759,0.00724137,0.983908,2
0.0,好东东值得拥有，很有料！这工具跟其它品牌就不能相题，买得就是要你存在感，看我工具鸟不？贵，质量杠杠的,1,0.911101,0.0888986,0.802448,2
0.0,电池超级烂 刚冲的电 装个吊灯4个洞 八个的钻头 第4个空都没打完 无语了,0,0.00743384,0.992566,0.98348,0
0.0,某东今天356就可以买到，算上300减20的抵用券价格自己算吧，我后悔了。,0,0.255024,0.744976,0.433281,0
4.0,比想象的还小巧很多 送的配件很丰富 非常精致实用 使用方便 冲击力大,1,0.980438,0.0195615,0.95653,2
0.0,好东西值得信赖,1,0.818586,0.181414,0.596858,2
0.1,所谓的活动那都是忽悠的，劝那些想买的打消这个念头，换其他的（不是广告所以换什么随便），无语的服务估计也是产品也是让人无语的，应该是那些回收旧货再翻新出厂的货吧，才能便宜，莫贪！,0,0.00344151,0.996558,0.992352,0
0.0,1.8厘米的多层板，开了方孔，效果还算满意,1,0.733678,0.266322,0.408174,2
0.0,徒有虚名,0,0.456223,0.543777,0.124451,1
0.0,1.8厘米的多层板，开了方孔，效果还算满意,1,0.733678,0.266322,0.408174,2
0.0,徒有虚名,0,0.456223,0.543777,0.124451,1
0.0,真的不错，质量很好！想买的朋友快出手吧！,1,0.99434,0.00565964,0.987423,2
-1.0,已经用了好几次了，今天用来铝合金板材上开孔没有这机器真的切不好这样标准的方孔，好机器确实不一样抖动小的多，另外的我用过用完手都是麻的，选威克士真的选对了。,0,0.0796806,0.920319,0.822932,0
0.0,切个木头试试，非常稳，好用。,1,0.95725,0.04275,0.905,2
-2.0,今天用了，噪音很小，机身很稳定，非常满意！前两月用的手提打磨机因为高速旋转不小心把大腿伤得很深，这款织疏形的动行方式相对会安全很多。,1,0.995897,0.00410336,0.990882,2
1.0,首先感谢商家，信誉第一。一个小小沙纸底盘坯了，给我换了一整套新的，主机功能没得说一句话好;;,1,0.899582,0.100418,0.776848,2
1.0,首先感谢商家，信誉第一。一个小小沙纸底盘坯了，给我换了一整套新的，主机功能没得说一句话好;;,1,0.899582,0.100418,0.776848,2
0.0,宝贝非常喜欢，可以捣鼓好一阵子了,1,0.989928,0.0100724,0.977617,2
0.0,已经是等3次 来买了  东西好用  质量不错  以后还会在来你家买,1,0.8952,0.1048,0.767112,2
1.0,做工精细！,1,0.806941,0.193059,0.570979,2
1.0,包装好，工具都实用，是我想要的东西。,1,0.948375,0.051625,0.885278,2
1.0,进行了切割PPR管、锯厚木板、木板开孔等实战，不用施加多大压力，反馈力也不大，基本单手就可操作，新手无惧。但也因此效率稍差，需要一定耐心。熟练后，用高转速，效果不错。,1,0.955696,0.0443041,0.901546,2
0.0,挺好,1,0.81842,0.18158,0.596488,2
0.0,杠杠滴好,1,0.87116,0.12884,0.71369,2
0.0,宝贝很好用对我们来说比角向磨光机好用多了！,1,0.980364,0.0196365,0.956363,2
0.0,这东西打槽的确效果很好，手不费力,1,0.680054,0.319946,0.289009,2
0.0,试了下机，不错。,1,0.88512,0.11488,0.744712,2
0.0,收拾新房子排上了用场，挖洞 锯板太方便了。,1,0.72469,0.27531,0.3882,2
3.0,已经用了几天，小物件打磨，刨光，锯板等都很好用，乜比较实用，服务也好，送了两个锯片也及时发货，物流也很快，好评,1,0.98595,0.0140503,0.968777,2
0.0,试了下机，不错。,1,0.88512,0.11488,0.744712,2
0.0,收拾新房子排上了用场，挖洞 锯板太方便了。,1,0.72469,0.27531,0.3882,2
3.0,已经用了几天，小物件打磨，刨光，锯板等都很好用，乜比较实用，服务也好，送了两个锯片也及时发货，物流也很快，好评,1,0.98595,0.0140503,0.968777,2
1.0,包装精美！,1,0.601408,0.398592,0.114239,2
1.0,不错！切割方式独特，功能多样！靠近拐角处可以平着切，可以齐边开方孔;;厉害?,1,0.943483,0.0565169,0.874407,2
0.0,使用方便，质量很好，值得向周边朋友推荐。,1,0.987917,0.0120828,0.973149,2
0.0,尽在不言中，,1,0.554403,0.445597,0.0097839,2
0.0,尽在不言中，,1,0.554403,0.445597,0.0097839,2
1.0,很好用，而且商家出乎我的预料很贴心的寄来了碳刷等物品，非常好非常贴心让人感到温暖的商家。,1,0.999293,0.000707388,0.998428,2
0.0,我是土分，产品不说了，好,0,0.363501,0.636499,0.192219,0
0.0,已经收到补发锯片，质量很好，功能强大，给赞?,1,0.964808,0.0351918,0.921796,2
-2.0,噪音太大，用了没多长时间，楼下邻居就来敲门了,0,0.127659,0.872341,0.716314,0
2.0,刀头太烂，这个情况买大有或者博世的都行。而且客服爱搭不理套餐有送的刀头具体送什么样的人家都不理你，买重了就是运气不好。,0,0.005784,0.994216,0.987147,0
0.0,切磁砖还是不行，钉子也不要去切。其他还行，切石膏板最好。,0,0.281672,0.718328,0.374063,0
0.0,铲钉子不好用 速度慢 没视频上的好 铲三个就坏了齿,0,0.0428373,0.957163,0.904806,0
0.0,用过两次，还是蛮好用的，但想换锂电池的了，五折出,1,0.686422,0.313578,0.30316,2
0.0,力太小了,0,0.322946,0.677054,0.282342,0
0.0,五百多块钱呢,0,0.472563,0.527437,0.451265,1
-1.0,水货试了一下不好，切杉木都切不动太慢，手受不了振动大，不好用都没拿出用。,0,0.00469327,0.995307,0.98957,0
0.0,哎 啥也不说了 老板你就看着卖吧           刚给哥们儿家割完木头，给面啊 ，回家没什么割的，想起我家的锅大锅二了 ，给它们洗个澡吧！换一对儿锅把，割铁如泥，毕竟已经陪伴我全家八年了，洗完又像刚认识的时候一样啊 精神。经过无数次烧炼的锅，我能感觉到锅大 锅二感动的不行不行的了。这工具 牛 啊！对了，问我洗一个锅多少钱的那个网友，你敢邮来我就给你洗锅。个人觉着非常好用的工具。,0,0.124384,0.875616,0.723592,0
0.0,亲，表扬了你，怎么缺件不发啦？我卖的套装里有，怎么缺件不给我呢？,0,0.230152,0.769848,0.488551,0
2.0,用起来手感比较稳。功能多样，但是强度略低。,1,0.948439,0.0515608,0.88542,2
0.0,好用,1,0.751083,0.248917,0.446851,2
2.0,送给老丈人的礼物，相当喜欢了，使用起来特别顺手，手感很好，机器质量没说的，威客士品牌的东西就是好！,1,0.990067,0.00993307,0.977926,2
4.0,新的办公室要装修，前段时间买的电动工具派上了大用场，切割木料建材，打孔拧螺丝样样都行，一个下午的时间装好了22张桌子，效率很高，很轻松新的办公室要装修，前段时间买的电动工具派上了大用场，切割木料建材，打孔拧螺丝样样都行，用起来得心应手，开关按钮和功能转换按键设置的恰到好处，搭配适当的配件能更好的发挥工具的功能，原厂配的电动螺丝头有点短，建议大家配一个长的接头。一个下午的时间装好了22张桌子，效率很高，很轻松。,1,0.998655,0.0013451,0.997011,2
0.0,东西确实很好用我是老客户的,1,0.872928,0.127072,0.717618,2
0.0,不错。,1,0.924913,0.0750871,0.83314,2
0.0,挺不错的产品，用着非常安全！用了几次了才来追加评论！,1,0.957157,0.0428434,0.904792,2
2.0,昨天使用了一下，主要是处置板条床和开关盒调整安装，感觉还是不错的，主要是方便不求人；握感不错，附件安装方便，豪华版附件在家庭日常使用中应该足足有馀了。本人从事安全环保专业工作，有几点需要提醒，仅供后来者参考：一是手持电动工具的用电安全要十分的注意，拖线板或上级电源要有漏电保护；二是对木头的作业中扬尘有点大，注意呼吸道防护要戴口罩?；三是对金属品作业中要注意异物飞溅，戴好防护眼镜?；四是按照说明书作业，不使用蛮力，耐心作业;;从使用的便携性来说，再次好评！,1,0.985264,0.0147361,0.967253,2
2.0,包装很好，很好用，力量很大！,1,0.990735,0.00926534,0.97941,2
0.0,ok,1,0.647045,0.352955,0.215655,2
0.0,评价的期限过了，让我都不能给个差评。机器根本不能用，连最简单的切割小木板都割得不好，声音又大，质量还差。买了个附件是切砖的，看视频很好用，切得动。家里用了一下切个表面都切不了。这属于欺诈。退个货还叫我改退货理由，写个功能与描述不符，叫我改不然不给我退货。干脆就不退了，自认倒霉，花笔钱。不过小玲的服务态度很好。,0,0.0137194,0.986281,0.969512,0
1.0,有用了一段时间了还可以就是马力在大一点就好,1,0.865583,0.134417,0.701296,2
1.0,今天试用了一下，挺好用的。比原先想象的更容易操作，用一根有直边的铁板当靠边，很容易就锯出一条直线槽，然后沿着这条直线槽把木头锯开。,1,0.606997,0.393003,0.126661,2
0.0,试用很满意哦，这是女汉子自己切割滴?,1,0.903793,0.0962069,0.786207,2
0.0,要是有割地板的就更好,1,0.513166,0.486834,0.73668,1
0.0,这玩艺只能用在木类，其它不能用，太不实用，后悔买了,0,0.0616458,0.938354,0.863009,0
0.0,这玩艺只能用在木类，其它不能用，太不实用，后悔买了,0,0.0616458,0.938354,0.863009,0
2.0,抱歉确认晚了，宝贝是帮弟弟购买的，如图一样没有色差，弟弟试用了宝贝，感到满意，卖家服务态度好，物流也不错，好评！,1,0.966156,0.0338436,0.924792,2
1.0,用过以后挺好用的购买其他的配件也很热情;给丹丹美女一个赞;,1,0.977765,0.0222353,0.950588,2
1.1,收到货的节奏超出我想象，双十一还能这么快。赞一个！开箱的感觉不错，包装很好。唯一要提一个建议，应该随货发收货单，好叫买家按单验收。,1,0.978194,0.0218065,0.951541,2
0.0,好。,1,0.775422,0.224578,0.500938,2
0.0,好评换礼品的礼品也收到了；不愧是正牌的；礼品质量也很正,1,0.970701,0.0292993,0.93489,2
1.0,要是在多送点配件就好了,0,0.328579,0.671421,0.269823,0
0.0,第一次用！切割个松木板！断了两个齿！去问客服，照他的方法使用！齿全部掉了！垃圾！你这切割片时塑料的吗？再买你家东西我是狗！,0,0.00712759,0.992872,0.984161,0
0.0,东西是很好，但我用来做补漏根本用不上，割缝太费劲了，浪费了。,0,0.145122,0.854878,0.677507,0
0.0,499就买了个锯木的东西，没什么屁用的。大家看好了再下手。,0,0.0592298,0.94077,0.868378,0
0.0,这产品给力，干活快，开方孔没问题，会介绍给别人。,1,0.924376,0.0756243,0.831946,2
1.0,工具看上去很皮实，做工也很精细，使用方便。修修补补还是很不错的。给与好评！,1,0.997524,0.00247628,0.994497,2
0.0,可以,1,0.751454,0.248546,0.447676,2
0.0,好,1,0.747981,0.252019,0.439958,2
0.0,双11下单更实惠,1,0.646758,0.353242,0.215019,2
-2.0,开六档切木头声音怎么怪怪的 最重要的是机子发热！,0,0.045949,0.954051,0.897891,0
0.0,很好，可以放心购买哟！,1,0.996977,0.00302343,0.993281,2
4.0,大小手感重量力道都非常棒！,1,0.961416,0.0385839,0.914258,2
0.0,东西用了两次，挺满意的，很好用。,1,0.954522,0.0454779,0.898938,2
0.0,真的好用，刚刚打孔了，我铁都说好,1,0.812306,0.187694,0.582903,2
0.0,呃，坑爹呀！居然16号有更实惠的活动！早知道就咨询一下啦！怎么都没点预告的！啊啊啊！不过东西还是很好很nice的！,0,0.455035,0.544965,0.100694,1
0.0,好,1,0.747981,0.252019,0.439958,2
1.0,东西很满意服务很好,1,0.974076,0.0259241,0.942391,2
1.0,扭力大，好用。,1,0.765374,0.234626,0.478609,2
-1.0,开始以为返现只是反代金卷，想不到店家真反了，只花了140多，看了是正品，良心店家,1,0.568191,0.431809,0.0404255,2
1.0,东西很满意服务很好,1,0.974076,0.0259241,0.942391,2
1.0,扭力大，好用。,1,0.765374,0.234626,0.478609,2
-1.0,开始以为返现只是反代金卷，想不到店家真反了，只花了140多，看了是正品，良心店家,1,0.568191,0.431809,0.0404255,2
2.0,电池充电时间比较快，买了两个电池的，再也不用担心装机时电钻没有电了。  电钻比普通的重很多，良心产品。,1,0.66937,0.33063,0.265266,2
0.0,用下来真心不错,1,0.862485,0.137515,0.694411,2
4.0,精致的包装，不错的同心率，大小和重量也适中。,1,0.981369,0.0186307,0.958599,2
1.0,设计合理，亮度充足，非常不错，值得选购。,1,0.996056,0.00394428,0.991235,2
1.0,客服开心果子，不能说不干活，但是对自己的产品不了解，对顾客的心意不揣测，不求有功但求无过，没有斗志，说了很多遍，装听不懂，爱买不买的态度，本来想买380的想法顿时没了，买个刷子算了，有点像人民的名义里的孙宇宙，胸怀宇宙啊。,0,0.0658758,0.934124,0.853609,0
0.0,很好，很满意,1,0.991095,0.00890548,0.98021,2
1.0,用了特别好，扭力够大，送了工具箱还有钻头 家用足够了！好用！！,1,0.988825,0.0111749,0.975167,2
3.0,做工细腻！包装精美！威克士买了很多款，个个都喜欢，想起来小时候没钱买玩具的时光了。,1,0.97217,0.0278299,0.938156,2
0.0,上当受骗了用了没两天半就冒烟坏了质量也太差了把～骗人！谁买谁上当,0,0.00183645,0.998164,0.995919,0
0.0,我的评价在哪里,0,0.435682,0.564318,0.0318174,0
0.0,非常棒！,1,0.945263,0.0547374,0.878361,2
0.0,这是 6.18 特价中的半价，只有前 30 秒用户才有,0,0.386955,0.613045,0.1401,0
2.0,手感超好。价格小贵，但做工精细、动力强劲，不是一般的可以比，过两天使用后，再对电池加评。,1,0.964502,0.0354982,0.921115,2
0.0,补上图片,0,0.454801,0.545199,0.0960284,1
0.0,好用！五星！,1,0.872732,0.127268,0.717182,2
0.0,收到店里送的小礼品,1,0.641061,0.358939,0.202358,2
0.0,好用！五星！,1,0.872732,0.127268,0.717182,2
0.0,收到店里送的小礼品,1,0.641061,0.358939,0.202358,2
0.0,老板非常好，开的发票两天就到了。谢谢,1,0.978599,0.0214008,0.952443,2
0.0,赠品到！太值了！,1,0.692868,0.307132,0.317485,2
0.0,很满意,1,0.920483,0.0795171,0.823295,2
0.0,披头也收到了。太好了,1,0.807674,0.192326,0.57261,2
0.0,东西很好给5星,1,0.878553,0.121447,0.730117,2
2.0,买回来，快递很快，结果打开包装，充电器不亮，联系了老板，说是保修要自己发回到江苏厂家修，运费也是自己出，很戳心的一次购物。,0,0.32371,0.67629,0.280644,0
0.0,东西很好！电动工具我的都是威克士,1,0.881995,0.118005,0.737766,2
1.0,用着用着批头就会掉出来，3.0螺丝直接甩飞，晃动越来越大,0,0.484082,0.515918,0.681635,1
-1.0,家具安装的同行们没威克士怎么行,0,0.344126,0.655874,0.235276,0
0.0,非常给力,1,0.822432,0.177568,0.605404,2
-1.0,东西是不错，但是快递员也太差了吧，我叫我嫂帮接货，但她没接到。快递员竞不管了就把货扔到商店去，事后又不和我说，我后来去找了个下午才找到货，又被商店收了帮接货的钱，气死了!你们找的快递也太差了吧，说好包邮的，去拿货也要钱，晕!买了这么多年淘宝，第一次遇到这种事，真不想给星了，不给星都发不了评价，第一次买东西打这么多字。晕;;,0,0.00990521,0.990095,0.977989,0
1.0,用了几下后电转空转后松开电源电转有卡卡的响声，咨询客服说是正常现象，说是这叫急停，还给我解释刹车，我是没弄明白，不知道别的电转是不是这样。,0,0.0199619,0.980038,0.95564,0
0.0,试用了一下，上下钻头只要将电源正反转开关置于中位，手握钻头卡头，左右转即可松紧，太方便了！,1,0.937607,0.0623933,0.861348,2
1.0,谢谢威克士，送我一套转头,1,0.844604,0.155396,0.654675,2
1.0,这么贵的东西不应该有瑕疵的啊，使用倒不影响，可是影响心情,0,0.0291248,0.970875,0.935278,0
0.0,超级好用哦！满意满意！很喜欢的家用工具！,1,0.996029,0.00397061,0.991176,2
4.0,用了一段时间特别来追评，外观好看，同心度非常渣，和我之前用的79元富格比简直想骂街可却贵3倍。夹头的反牙螺丝拧不下来，都快拧花了，我怀疑根本不打算让用户能自行更换，扭力调到最大，居然拧不下来一个打印机螺丝，直接打滑了，可是等换批头时，也换不下来也打滑，只能调到钻头档，因为钻头档没有力矩打滑功能，这么用下去真不知道减速箱能活多久，就是个玩具我还只是隔三差五用一下。,0,0.0408213,0.959179,0.909286,0
0.0,很好用，而卖家之后还补发了一包批头，是赠品，很开心,1,0.978455,0.0215452,0.952122,2
-1.0,钻小孔，拧螺丝毫无压力！享受小改小动。,0,0.343421,0.656579,0.236842,0
0.1,刀头太烂，力量也不行，力量范围大你可操作的范围才会大，跟博世的一个价，我建议博世，买了后悔了,0,0.0128065,0.987194,0.971541,0
2.1,收到货后，发现没有充电器，而商家发布的图片上却有充电器。联系商家 商家不承认自己漏发充电器  只能自己去市场配个充电器。客观地说，充电钻样式设计比较好 使用手感舒适，但电池容量实在是太小了，充满电后用不了几下就没有电了  需要不停充电  不断换电池，基本上是半个小时换一次电池，实在是烦。再就是扭距力不足，不适合作为安装家具 橱柜衣柜工具。花了四百多元不值得。,0,0.00135423,0.998646,0.996991,0
2.0,精密度还是太差了，用来打孔就会发现钻头旋转偏心比较大，电钻握在手上抖动得比较厉害。,0,0.00691746,0.993083,0.984628,0
0.0,东西不错！我一直都在用这个型号的！值得继续购买,1,0.933414,0.0665856,0.852032,2
0.0,第一天用没问题，第二天勉强可以，第三四天直接把螺丝甩飞，要买的朋友慎重考虑，找客服，客服直接不回信息,0,0.0320013,0.967999,0.928886,0
0.0,钻头用过后看了下，还是不错的，没什么痕迹，说明质量还是够坚硬的，下次再买只冲击钻,1,0.583917,0.416083,0.0753701,2
0.0,还不错,1,0.833219,0.166781,0.629375,2
1.0,试了一下，夹头精度不太高，夹了钻头，钻尖有点跳，不过用来拧螺丝还是相当不错的。,1,0.893201,0.106799,0.762668,2
1.0,试了一下，夹头精度不太高，夹了钻头，钻尖有点跳，不过用来拧螺丝还是相当不错的。,1,0.893201,0.106799,0.762668,2
1.0,电池不赖用，充电时间长，后悔死了，还不如一百多的,0,0.174754,0.825246,0.611657,0
0.0,绝对好,1,0.810901,0.189098,0.579781,2
0.0,用着挺好用，带的工具也挺全。,1,0.94972,0.0502804,0.888266,2
1.0,第二次购买威克士的电钻了，单位里面组装柜子，平时上个螺丝都很好用，质量很不错，店家送的螺丝刀头很实用！??,1,0.958875,0.0411252,0.90861,2
0.0,额。真的很好用。,1,0.956599,0.043401,0.903553,2
-1.0,出毛病不给解决   邮费还要自己拿   电池一个月都没用上   就充不了点   真不知道这大个公司怎么想的,0,0.049338,0.950662,0.89036,0
0.0,用批头上螺丝或退螺丝时，扭力稍大就会批头松脱。有时爬高工作时脱落掉下去，简直要三尸神暴跳。第一台以为是个别现象，现在第二台还是这样。,0,0.0217731,0.978227,0.951615,0
0.0,就一个字，差,0,0.0590187,0.940981,0.868848,0
1.0,想了好久，还是先将就一下吧，懒得换，希望在家下回发货前能认真检查下;;,0,0.316779,0.683221,0.296047,0
0.0,很少来追加评价，开始用没发现后来越用越觉的不对劲，这个根本不同心，非常明显，没想到这个价钱的还不同心,0,0.0981387,0.901861,0.781914,0
1.0,很好，值得拥有，动力大,1,0.989824,0.0101765,0.977386,2
2.0,质量不错 做工考究 客服态度好,1,0.840164,0.159836,0.644809,2
0.0,很好使?,1,0.90381,0.0961896,0.786245,2
3.2,用了几天，觉得非常不错，做工精细，动力足。没有偏心问题。个人觉得有人觉得有偏心问题是因为夹头和机身那条缝不均匀，所以旋转的时候会觉得偏心，实测没有。只是橡胶件加工的有0.5mm的偏差。不影响使用。特别去试过钻轻质砖（轻松搞定，比木头还容易），红砖（勉强可以钻洞，要加水散热，应急没有冲击钻的时候可以用用）。总之，很好，超值。,1,0.995389,0.00461148,0.989752,2
0.0,好,1,0.747981,0.252019,0.439958,2
0.0,这头子的质量也太差了吧？才用了几下就成了这样的了！无语,0,0.00845003,0.99155,0.981222,0
-1.0,己买好几样啦，千万别买洗车机，声音大，并不好用，配件易坏，联系两天客服不说话，一个小件导致机器不能用，店家售前与售后态度差别太大。希望准备购买的朋友，慎重考虑。,0,0.00241308,0.997587,0.994638,0
0.0,16年11月的电池，17年4月不认帐不保修。,0,0.137187,0.862813,0.695139,0
0.0,老公很喜欢。质量稳稳的哈,1,0.961612,0.0383879,0.914694,2
2.0,很好用，就是夹头有点晃，特别是批头插到夹头内螺丝槽里，所以上批头不能上满，这个特价可能是有点残次的产品，不过下次还会买。因为有了它就不用带线的了，很方便,1,0.996268,0.00373228,0.991706,2
0.0,电池真不给力，还不如我买的那个小强手电转呢！,0,0.0349025,0.965097,0.922439,0
1.0,用了这么久都还没有冲过一次电，主要是我也不经常用吧，等在过一个月就去冲一次，保护一下电池，这个手钻使用起来很方便。,1,0.685526,0.314474,0.301168,2
2.0,不是一般的牛逼，比起德国，日本的品牌牛很多。价格实惠。,1,0.506916,0.493084,0.861673,1
0.0,送的一盒各类锯子很好，不用另外去买了、很实用周到,1,0.989883,0.0101172,0.977517,2
3.0,还没有用。対好的工具就是喜欢。威克士做工精细，错不了，推荐。卖家服务一流！,1,0.961225,0.0387748,0.913834,2
0.0,追加三把锯片   谢谢！,1,0.701159,0.298841,0.335908,2
0.0,家用玩具，偶尔找点活干，很好,1,0.843914,0.156086,0.653142,2
0.0,好质量，长期用户,1,0.689357,0.310644,0.309681,2
3.0,试用后感觉功能和外观设计都很完美！很实用。,1,0.966785,0.0332149,0.926189,2
0.0,使用感觉很不错，切口平整，值得入手，强烈推荐！,1,0.998193,0.00180676,0.995985,2
0.0,真不值6百多一点力都没有用了才知道真后悔都想半价退回,0,0.0319591,0.968041,0.92898,0
3.0,"这个东西不错,两用的,非常方便,动力也足够,电量也足够用了,反正我用的时候没试过没有电,就是跟机的金属锯片质量不太满意,锯铁还是不行,锯了一条一寸一分角铁,一把金属锯片就完了,锯木的又没问题了,整体上机器也很满意,唯有自己另外高配锯片吧！",1,0.992664,0.00733622,0.983697,2
3.0,做工 、质感、质量很好，稳定，国内品牌内一流，客服yiyi态度非常好。以后都在这家店买了，之前只买博世的，威克士的和博世比性价格比高。绝对物超所值！,1,0.998661,0.00133913,0.997024,2
0.0,翻山越岭之必备利器！你值得拥有！,1,0.933517,0.0664825,0.852261,2
1.0,安全、轻松、方便，省心省力。,1,0.980956,0.0190442,0.95768,2
0.0,做了个台面，切面不错，很平整！,1,0.900761,0.0992394,0.779468,2
2.0,宝贝特别好，年前买的后来又买了好几个一如既往的好。真心喜欢。以后就在这家店买工具了。赠品也很丰厚，买的实惠买的放心。物流很快，包装很结实，特别感谢客服小爽大美女服务一级棒这是我在淘宝上遇到的最好的客服大美女没有之一。,1,0.998197,0.001803,0.995993,2
1.0,园艺   手工DIY都好用   电池续航力也不错,1,0.951954,0.0480462,0.893231,2
-1.0,这次真当黑，买了三套，全改成港式插头，充过电一次没问题，第二次再充电时，却有一个充电器挂了，没反应，才用了一次，就没掉了一个充电器。因为换了港式插头，没得保修。,0,0.10835,0.89165,0.759222,0
0.0,一般、,0,0.23567,0.76433,0.476288,0
1.0,换了一支长锯，更加有霸气！,1,0.69896,0.30104,0.331022,2
1.0,托板发来是坏的，说好赔偿锯条，结果没消息了,0,0.0573849,0.942615,0.872478,0
0.0,店家服务太差!不建议其他买家购买！,0,0.0102204,0.98978,0.977288,0
0.0,刚一个月灯就不亮了,0,0.139878,0.860122,0.68916,0
0.0,昨天在花园修整了一下树枝，有了这个机器，感觉锯树都不能算是工作了，而是一种畅快的享受！忍不住再来表扬一下。,1,0.949195,0.0508046,0.887101,2
0.0,?,0,0.40045,0.59955,0.110111,0
0.0,好用。！！！！,1,0.689289,0.310711,0.30953,2
0.0,东西用了一段时间非常不错很顺手也方便，虽然感觉贵了不过值了,1,0.991933,0.00806693,0.982073,2
0.0,拍的时候说好送这送那，之后一堆借口，什么都不给，绝对是忽悠顾客，差评！,0,0.00543944,0.994561,0.987912,0
-2.0,经过使用，握姿适宜，工作中噪音不算大，切割灵活利落，携带方便。,1,0.853308,0.146692,0.674018,2
0.0,非常好，值得拥有,1,0.993765,0.00623513,0.986144,2
1.0,差了1个月时间，价格也便宜了，还送礼品，非常不平衡,0,0.169896,0.830104,0.622453,0
0.0,赠品一样好！,1,0.732722,0.267278,0.406048,2
0.0,这一套就专业了我的哥,1,0.65042,0.34958,0.223155,2
0.0,差评，差评，差评，真实的事说三遍。千万别上当！有具为证，不多说了，大家自己看看吧,0,0.00076018,0.99924,0.998311,0
0.0,买时没活动，刚买完就优惠了。和卖家一说立刻把差价退了，良心卖家呀。,0,0.172245,0.827755,0.617234,0
0.0,曲锯卖得这么贵为什么连箱子都没有，连收纳袋也没有一个，不方便，不开心。,0,0.0187212,0.981279,0.958397,0
-2.0,放在充电器上任何反映都没有，真是气人，加急人呀。还耽误工期，没有调换措施，售后服务质量太差,0,0.0123325,0.987668,0.972595,0
1.0,今天看别人评论突然发现，这个牌子还有20伏4.0Ah的大的锂电池，为什么没有上架卖？还想买个喷油漆的，等你们上新产品会有。,0,0.159826,0.840174,0.644832,0
0.0,曲线锯说最大5cm，今天试了用来锯6cm厚的松木板，很不错，可以切，切口算平整，很好！,1,0.966284,0.0337163,0.925075,2
2.0,初次使用往复锯，力量很大，锯了一棵直接8cm左右的木头很轻松，不错，好评,1,0.983702,0.0162979,0.963782,2
-1.0,差评。。。商家骗子，搞虚假活动，差评还不敢显示,0,0.00123335,0.998767,0.997259,0
-1.0,差评。。。商家骗子，搞虚假活动，差评还不敢显示,0,0.00123335,0.998767,0.997259,0
1.0,维克士 质量不错 ，卖家服务态度很好。,1,0.929405,0.0705946,0.843123,2
0.0,WORX威克士WX550 2合1曲线及往复锯功能。挑战成功，30秒以内完成任务。,1,0.89992,0.10008,0.777601,2
0.0,买前和买后的态度完全两个样，问了两天就是机器人回复;;不鸟你一句～,0,0.0538641,0.946136,0.880302,0
-1.0,电锯还行，锯条太差，7百多不值得,0,0.0148629,0.985137,0.966971,0
-1.0,差评，店家服务态度差!,0,0.002596,0.997404,0.994231,0
